overall_qual,log_gr_liv_area,log_garage_area,log_total_bsmt_sf,bsmt_qual,year_built,garage_finish,full_bath,log_mas_vnr_area,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood
5,6.895682697747868,6.35088571671474,6.8966943316227125,3,1961,1,1,4.060443010546419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,6.93537044601511,5.8888779583328805,6.9167150203536085,3,1927,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,7.157735484249907,5.484796933490655,6.580639137284949,3,1947,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9,7.987524479848767,6.762729506931879,6.902742737158593,4,1977,2,2,6.957497370876951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
8,7.254177846456518,6.0014148779611505,6.56244409369372,5,2004,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,7.3833681469923835,6.363028103540465,6.45833828334479,3,1932,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,7.329749689041512,5.993961427306569,6.70196036600254,3,1997,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,7.412160334945205,5.666426688112432,6.437751649736401,4,1967,1,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,6.961296045910167,6.089044875446846,6.962243464266207,4,1977,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,7.20934025660291,6.580639137284949,6.517671272912275,3,1939,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,7.283448228756631,6.089044875446846,6.752270376141742,4,1977,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8,7.449498005382849,6.161207321695077,7.450079569807499,4,1993,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
5,6.761572768804055,0.0,6.762729506931879,3,1925,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,6.894670039433482,5.579729825986222,6.182084906716632,3,1973,1,1,5.886104031450156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5,6.927557906278317,0.0,6.660575149839686,3,1875,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
8,7.348587530927593,6.4425401664681985,7.349230824613334,4,2006,2,2,4.6913478822291435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10,8.128585200374497,6.63200177739563,7.332369205929062,5,2006,3,3,6.4967749901858625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
6,7.352441100243583,0.0,6.660575149839686,3,1912,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4,6.761572768804055,5.993961427306569,6.762729506931879,3,1951,1,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.543802867501509,6.068425588244111,6.890609120147166,4,2000,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,6.946975992135418,5.564520407322694,6.947937068614969,3,1962,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
5,7.066466970136958,5.905361848054571,7.067319848653476,3,1954,3,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8,7.257002707092073,6.748759547491679,7.404279118037268,5,2010,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,7.220373836723949,6.329720905522696,6.785587645007929,3,1931,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7.561121589530238,6.511745329644728,0.0,0,2003,2,3,6.2166061010848646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6,7.259819610363186,6.3578422665081,7.260522598089852,4,1981,3,2,5.351858133476067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7,7.518607216815252,6.18826412308259,6.893656354602635,4,2000,3,2,4.976733742420574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,7.581719640125308,6.35088571671474,6.790097235513905,3,1915,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,7.02108396428914,6.48768401848461,6.762729506931879,3,1966,2,1,5.111987788356544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9,7.961370201719511,6.57507584059962,7.597396320212795,5,2005,3,3,5.342334251964811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6,7.298445101508147,6.093569770045136,7.2991214627108,3,1957,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,7.598399329323964,6.415096959171596,6.836259277277067,4,1995,2,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,6.815639990074331,5.697093486505405,6.816735880594968,3,1958,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.189922170745808,5.963579343618446,7.190676034332207,4,2005,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8,7.093404625868766,6.135564891081739,7.083387847625295,4,1987,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
6,7.384610383176974,6.093569770045136,6.660575149839686,3,1964,2,1,5.8888779583328805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4,6.866933284461882,6.3578422665081,6.8679744089702925,3,1970,1,1,5.081404364984463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5,7.119635638017636,6.104793232414985,6.976348070447749,3,1957,1,1,4.174387269895637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5,7.255591274253665,6.3578422665081,6.705639094860003,3,1918,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7.5352967024440884,6.429719478039138,6.835184586147301,4,1988,2,2,5.8888779583328805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5,7.662937850461535,0.0,6.947937068614969,3,1922,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7.3938782901077555,6.163314804034641,6.639875833826536,4,2003,2,2,4.672828834461906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,6.704414354964107,5.733341276897746,6.705639094860003,3,1957,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,7.013915474810528,5.820082930352362,6.285998094508865,4,1976,1,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,7.01301578963963,5.666426688112432,6.35088571671474,3,1926,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,7.273092595999522,6.089044875446846,6.752270376141742,3,1978,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4,6.828712071641684,5.638354669333745,6.511745329644728,4,1941,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,7.026426808699636,6.2285110035911835,6.966967138613983,4,1984,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5,6.899723107284872,5.768320995793772,5.945420608606575,2,1954,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.226936018493289,6.3578422665081,6.645090969505644,3,1920,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,7.1049654482698426,6.517671272912275,7.105786129481271,4,2009,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5,7.404887575616125,5.746203190540153,6.591673732008658,3,1942,1,1,5.41610040220442,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7,7.3783837129967145,6.171700597410915,7.148345743900068,4,1978,2,2,5.332718793265369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7,7.822044008185619,5.8377304471659395,7.1808311990445555,3,1890,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,7.319202458767849,5.976350909297934,6.664409020350408,4,2002,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,6.9957661563048505,5.666426688112432,6.996681488176539,3,1962,1,1,4.762173934797756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
7,7.790696031174738,6.891625897052253,7.179307969504034,4,1993,2,2,6.480044561926653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6,6.894670039433482,5.579729825986222,6.182084906716632,3,1971,1,1,6.22455842927536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4,7.02197642307216,6.089044875446846,7.022868086082641,4,2003,2,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,7.119635638017636,6.828712071641684,6.816735880594968,3,1957,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,6.97914527506881,6.206575926724928,6.963189985870238,4,1975,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,7.477604243197589,6.298949246855942,6.785587645007929,4,2003,2,2,5.53338948872752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7,7.143617602704121,6.118097198041348,7.1372784372603855,4,2005,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8,7.962763930168115,6.295266001439646,7.428927194802272,4,1992,3,2,5.823045895483019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8,7.288927694521257,6.626717749249025,7.303843225277705,4,2007,1,2,4.442651256490317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7,7.676473646389156,6.1903154058531475,6.829793737512425,3,1966,3,2,5.736572297479192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8,7.853993087224244,6.502790045915623,7.118826249062078,5,2006,3,2,6.1463292576688975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
9,7.936660155225426,6.508769136971682,7.243512974665482,5,2005,3,3,6.398594934535208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8,7.463363045520021,6.272877006546167,6.874198495453294,4,1976,3,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.356918242356021,6.5722825426940075,7.357556200910353,3,1977,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,7.222566018822171,6.173786103901937,6.994849985833071,4,1976,2,2,5.247024072160486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5,7.876258882303226,6.876264611890766,7.130098510125578,3,1969,1,2,5.910796644040527,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8,7.371489295214277,6.626717749249025,7.359467638255621,5,2005,3,2,5.293304824724492,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7,7.27931883541462,6.670766320845874,7.280008252884188,4,2008,2,2,4.948759890378168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6,7.198931240688173,6.270988431858299,6.725033642166843,2,1915,1,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7.283448228756631,5.993961427306569,6.591673732008658,4,2007,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10,7.779885115070522,6.876264611890766,7.780303087908373,5,2003,3,2,6.827629234502852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,6.899723107284872,5.697093486505405,6.274762021241939,4,1970,3,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10,7.604396348796338,6.70073110954781,6.925595197110468,5,2008,3,2,5.081404364984463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
7,7.776954403322442,6.398594934535208,6.9726062513017535,4,1998,3,2,5.62040086571715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7,7.406103381237015,5.484796933490655,6.823286122355687,3,1941,1,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,7.283448228756631,5.993961427306569,6.591673732008658,4,2007,3,2,2.833213344056216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,6.946975992135418,6.437751649736401,6.270988431858299,3,1936,3,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.8724551500639794,6.762729506931879,7.223295679562314,4,1918,1,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,7.142036574706803,6.270988431858299,6.974478911025045,3,1965,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,7.350516171833998,6.042632833682381,7.226209010100671,4,2003,3,2,2.9444389791664403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6,7.160069207596127,6.295266001439646,6.86484777797086,4,1977,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,6.911747300251674,6.175867270105761,6.912742820493176,3,1970,3,1,5.198497031265826,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7,7.057897937411856,6.182084906716632,7.0587581525186645,4,2007,3,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7,7.269616749608169,6.272877006546167,7.270312886079025,5,2008,3,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5,6.866933284461882,5.707110264748875,6.8679744089702925,3,1963,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
5,7.086737934510577,5.820082930352362,7.087573705557973,4,1968,2,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8,7.1459844677143876,6.066108090103747,7.136483208590247,4,2004,3,2,2.833213344056216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,6.93828448401696,5.442417710521793,6.939253946041508,3,1952,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4,6.579251212010101,5.638354669333745,6.1070228877422545,2,1900,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,7.316548177182976,6.226536669287466,7.317212408359839,3,1953,2,1,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5,6.860663671448287,5.484796933490655,6.825460036255307,2,1938,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,7.313220387090301,6.336825731146441,6.621405651764134,4,2005,2,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,6.956545443151569,5.910796644040527,6.957497370876951,3,1961,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8,7.8961806086154915,6.428105272684596,7.631916513071252,4,1994,3,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6,7.132497551660044,6.336825731146441,7.3796321526095525,4,1960,2,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,7.265429723253953,5.993961427306569,5.953243334287785,4,1999,2,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,7.01571242048723,6.3578422665081,7.016609683894219,4,2003,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6,7.1098794630722715,5.998936561946683,7.110696122978827,5,1999,3,2,6.054439346269371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9,7.825644732219989,6.48768401848461,7.023758954738443,4,2005,3,2,5.5053315359323625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5,7.2115567333138015,6.270988431858299,6.591673732008658,3,1941,1,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.738052297689316,6.490723534502507,6.60934924316738,3,1963,1,3,5.459585514144159,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9,7.43955930913332,6.959398512133975,7.440146680662688,5,2008,3,1,6.642486801367256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6,7.319202458767849,6.398594934535208,7.2875606403097235,4,1988,2,2,5.393627546352362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
7,7.448333860897476,6.466144724237619,6.6293632534374485,3,1915,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7.122866658599083,6.270988431858299,7.143617602704121,4,1985,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7,7.061334366910438,5.993961427306569,6.75343791859778,4,2005,3,2,5.209486152841421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,7.288927694521257,0.0,6.22455842927536,3,1910,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.409741954080923,6.236369590203704,7.373374309910049,3,1959,2,1,4.919980925828125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,7.669495251007694,6.234410725718371,6.799055862058796,4,1968,3,2,6.3578422665081,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,6.9957661563048505,6.22455842927536,6.996681488176539,4,1964,2,1,5.564520407322694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7,7.421177528595393,6.113682179832232,6.930494765951626,3,1929,1,2,5.602118820879701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,7.305188215393037,6.345636360828596,0.0,0,1952,2,1,5.4510384535657,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5,7.392647520721623,5.484796933490655,7.275864600546533,3,1952,2,1,5.017279836814924,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6,7.216709486709457,6.133398042996649,7.217443431696533,4,2005,2,2,5.54907608489522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7,7.1049654482698426,6.137727054086234,7.105786129481271,4,2007,3,2,5.351858133476067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6,6.97354301952014,5.666426688112432,7.025538314638521,2,1923,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,7.393263094763838,6.3578422665081,7.3938782901077555,4,1979,3,2,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,7.4770384723196965,6.22455842927536,6.970730078143525,4,1987,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6,6.956545443151569,5.659482215759621,6.957497370876951,3,1954,2,1,5.176149732573829,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4,6.810142450115136,5.8664680569332965,6.811244378601294,3,1957,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,6.739336627357174,5.54907608489522,0.0,0,1939,1,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
