id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,log_saleprice,log_gr_liv_area,log_garage_area,log_total_bsmt_sf,log_mas_vnr_area
1537,909281110,70,RL,100.0,9670,Pave,NA,1,HLS,0,Inside,1,Crawfor,Norm,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,BrkFace,Stucco,Stone,40.0,3,3,PConc,3,2,1,2,210.0,1,0.0,398.0,609.0,GasA,3,Y,0,983,890,0,1873,0.0,0.0,1,1,4,1,3,9,0,2,4,Detchd,1935.0,3,2.0,787.0,2,3,2,0,0,207,0,0,0,0,0,NA,0,6,2008,WD ,257076,12.45712704000522,7.5352967024440884,6.668228248417403,6.411818267709897,3.713572066704308
905,909101140,50,RL,60.0,10998,Pave,Grvl,0,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,2,408.0,4,420.0,156.0,985.0,GasA,5,Y,0,984,620,0,1604,0.0,0.0,2,0,3,1,3,6,2,0,0,Detchd,1977.0,1,2.0,661.0,3,3,2,0,68,0,0,0,0,0,0,NA,0,7,2009,WD ,117000,11.669929213779893,7.38025578842646,6.493753839851686,6.892641641172089,0.0
1532,909275050,70,RL,60.0,7200,Pave,NA,0,HLS,0,Inside,1,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,3,2,BrkTil,4,3,1,1,0.0,1,0.0,776.0,777.0,GasA,3,Y,0,851,651,0,1502,0.0,0.0,1,1,3,1,3,6,0,1,4,Attchd,1931.0,2,1.0,271.0,3,3,1,0,0,112,0,0,0,0,3,NA,0,2,2008,WD ,149000,11.911701584927597,7.31455283232408,5.602118820879701,6.655440350367647,0.0
132,534475100,20,RL,80.0,9920,Pave,NA,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,3,3,CBlock,3,3,1,3,354.0,2,290.0,412.0,1057.0,GasA,3,Y,0,1063,0,0,1063,1.0,0.0,1,0,3,1,3,6,0,0,0,Attchd,1954.0,2,1.0,281.0,3,3,2,0,0,164,0,0,0,0,3,NA,0,2,2010,WD ,128000,11.759785542901755,6.968850378341948,5.638354669333745,6.963189985870238,4.709530201312334
1078,528188090,160,RL,36.0,2448,Pave,NA,0,Lvl,0,Inside,0,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,1,1,0.0,1,0.0,764.0,765.0,GasA,5,Y,0,764,862,0,1626,0.0,0.0,2,1,2,1,4,6,0,0,0,BuiltIn,2003.0,2,2.0,475.0,3,3,2,0,27,0,0,0,0,0,0,NA,0,10,2008,WD ,155000,11.951180395901384,7.3938782901077555,6.163314804034641,6.639875833826536,4.672828834461906
2511,533221080,160,FV,69.05520046484602,2998,Pave,NA,0,Lvl,0,Inside,0,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,PConc,4,3,1,6,353.0,1,0.0,403.0,757.0,GasA,5,Y,0,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,0,0,0,Detchd,2000.0,1,2.0,441.0,3,3,2,0,32,0,0,0,0,0,0,NA,0,6,2006,WD ,166000,12.01974306733868,7.329093736246592,6.089044875446846,6.6293632534374485,6.2422232654551655
912,909250220,50,RL,65.0,7804,Pave,NA,0,Lvl,0,Inside,0,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,BrkTil,3,3,1,4,622.0,1,0.0,500.0,1123.0,GasA,3,Y,0,1328,653,0,1981,1.0,0.0,2,0,4,1,4,7,2,2,3,Detchd,1981.0,1,2.0,577.0,3,3,2,431,44,0,0,0,0,0,3,NA,0,12,2009,WD ,135000,11.813030057420567,7.591357046698551,6.3578422665081,7.023758954738443,0.0
2351,527356020,60,RL,80.0,16692,Pave,NA,1,Lvl,0,Inside,0,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,CBlock,4,3,1,4,790.0,2,469.0,133.0,1393.0,GasA,3,Y,0,1392,1392,0,2784,1.0,0.0,3,1,5,1,4,12,0,2,3,Attchd,1978.0,2,2.0,565.0,3,3,2,0,112,0,0,440,519,2,3,TenC,2000,7,2006,WD ,250000,12.429216196844383,7.931644021454311,6.336825731146441,7.239214973779806,5.220355825078324
330,923226250,160,RM,21.0,1476,Pave,NA,0,Lvl,0,Inside,0,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,6,176.0,1,0.0,370.0,547.0,GasA,5,Y,0,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,0,0,0,NA,0.0,0,0.0,1.0,0,0,2,200,26,0,0,0,0,0,0,NA,0,3,2010,WD ,76000,11.238488619268468,6.9957661563048505,0.0,6.304448802421981,0.0
2586,535305120,20,RL,75.0,10170,Pave,NA,0,Lvl,0,Corner,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,216.0,217.0,GasA,3,Y,0,1575,0,0,1575,0.0,0.0,1,1,2,1,4,5,0,1,4,Attchd,1951.0,1,2.0,401.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,6,2006,WD ,155000,11.951180395901384,7.362010551259734,5.993961427306569,5.37989735354046,6.259581464064923
224,905106140,60,RL,80.0,9364,Pave,NA,0,Lvl,0,Corner,0,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,3,3,CBlock,3,3,1,5,371.0,1,0.0,292.0,664.0,GasA,3,Y,0,663,689,0,1352,0.0,0.0,1,1,4,1,3,7,0,0,0,Attchd,1969.0,3,1.0,300.0,3,3,2,379,36,0,0,0,0,0,3,NA,0,3,2010,WD ,158000,11.970350312009105,7.20934025660291,5.703782474656201,6.498282149476434,4.969813299576001
98,533212020,160,FV,24.0,2544,Pave,Pave,0,Lvl,0,Inside,0,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,368.0,5,42.0,190.0,601.0,GasA,5,Y,0,600,600,0,1200,1.0,0.0,2,1,2,1,4,4,0,0,0,Detchd,2004.0,2,2.0,481.0,3,3,2,0,172,0,0,0,0,0,0,NA,0,2,2010,WD ,149500,11.915051671812877,7.090076835776092,6.175867270105761,6.398594934535208,0.0
2565,534479300,20,RL,82.0,9888,Pave,NA,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,4,486.0,1,0.0,450.0,937.0,GasA,3,Y,1,936,0,0,936,0.0,0.0,1,0,2,1,3,5,0,0,0,Attchd,1954.0,1,1.0,241.0,3,3,2,0,0,160,0,0,0,0,3,NA,0,3,2006,WD ,121000,11.703545824578878,6.841615476477592,5.484796933490655,6.842683282238422,0.0
1934,535304170,20,RL,68.0,7942,Pave,NA,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,85.0,5,955.0,0.0,1041.0,GasA,3,Y,2,1040,0,0,1040,0.0,1.0,1,0,3,1,3,6,0,0,0,Attchd,1953.0,3,1.0,294.0,3,3,2,0,0,0,0,0,0,0,3,NA,0,6,2007,WD ,136000,11.820410164718188,6.946975992135418,5.683579767338681,6.947937068614969,0.0
997,527107010,60,RL,69.05520046484602,15038,Pave,NA,2,Lvl,0,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,3,138.0,1,0.0,778.0,917.0,GasA,4,Y,0,916,720,0,1636,0.0,0.0,2,1,3,1,3,7,0,1,3,Attchd,1996.0,3,2.0,387.0,3,3,2,168,84,0,0,0,0,0,0,NA,0,11,2008,WD ,173000,12.061046873479915,7.400009517162692,5.958424693029782,6.821107472256465,0.0
64,528382020,60,RL,92.0,11764,Pave,NA,1,Lvl,0,CulDSac,0,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,4,3,PConc,4,3,1,6,524.0,1,0.0,628.0,1153.0,GasA,5,Y,0,1164,1106,0,2270,0.0,0.0,2,1,4,1,4,9,0,1,4,Attchd,1999.0,3,3.0,672.0,3,3,2,132,57,0,0,0,0,0,0,NA,0,4,2010,WD ,290000,12.577636201962656,7.727535110475448,6.51025834052315,7.050122520269059,5.855071922202427
1799,528458130,60,FV,75.0,9000,Pave,NA,0,Lvl,0,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,6,64.0,1,0.0,1120.0,1185.0,GasA,5,Y,0,1184,1426,0,2610,0.0,0.0,2,1,4,1,5,11,0,1,4,BuiltIn,2007.0,3,2.0,551.0,3,3,2,208,364,0,0,0,0,0,0,NA,0,8,2007,New,303477,12.623061104072981,7.867105500316739,6.311734809152915,7.077498053569231,0.0
230,905109170,20,RL,69.05520046484602,20062,Pave,NA,1,Low,0,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,4,CBlock,4,3,4,5,1092.0,1,0.0,328.0,1421.0,GasA,4,Y,0,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,0,2,3,Attchd,1977.0,2,2.0,691.0,3,3,2,496,0,0,0,0,0,0,0,NA,0,4,2010,WD ,270000,12.506177237980511,7.301822342137932,6.53813982376767,7.259116128097101,0.0
1295,902109160,50,RM,81.0,7308,Pave,NA,0,Lvl,0,Corner,0,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,BrkTil,3,3,1,3,360.0,1,0.0,576.0,937.0,GasA,4,N,1,960,780,0,1740,0.0,0.0,1,0,2,1,5,6,0,1,4,Detchd,1920.0,1,1.0,226.0,2,2,0,0,0,236,0,0,0,0,0,NA,0,6,2008,WD ,122250,11.713823407337118,7.461640392208575,5.420534999272286,6.842683282238422,0.0
638,535178120,20,RL,70.0,8750,Pave,NA,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,3,172.0,2,483.0,727.0,1383.0,GasA,4,Y,1,1382,0,0,1382,0.0,1.0,1,0,3,1,4,6,0,0,0,Attchd,1955.0,1,1.0,351.0,3,3,2,280,0,0,0,0,0,0,2,NA,0,7,2009,WD ,153000,11.938193200374572,7.231287004327616,5.860786223465865,7.232010331664759,0.0
2278,923202134,20,RL,70.0,8402,Pave,NA,0,Lvl,0,Inside,0,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,206.0,1,0.0,914.0,1121.0,GasA,5,Y,0,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,0,0,0,NA,0.0,0,0.0,1.0,0,0,2,0,30,0,0,0,0,0,0,NA,0,12,2007,New,147000,11.898187865760873,7.02108396428914,0.0,7.02197642307216,0.0
2202,909252150,70,RL,63.0,4000,Pave,NA,0,Lvl,0,Inside,0,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,6,246.0,1,0.0,285.0,532.0,GasA,3,Y,0,567,531,0,1098,1.0,0.0,1,0,2,1,3,5,0,1,4,Detchd,1930.0,1,1.0,217.0,3,3,2,0,0,0,0,0,0,0,3,NA,0,6,2007,WD ,148500,11.908340237224891,7.001245622069476,5.37989735354046,6.2766434893416445,0.0
2833,908188150,160,RM,32.0,3363,Pave,NA,0,Lvl,0,Inside,0,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,1,1,0.0,1,0.0,976.0,977.0,GasA,5,Y,0,976,732,0,1708,0.0,0.0,2,0,3,1,4,7,4,0,0,Detchd,2004.0,1,2.0,381.0,3,3,2,0,40,0,0,0,0,0,0,NA,0,4,2006,WD ,130000,11.77528972943772,7.443078374348516,5.942799375126701,6.884486652042782,4.770684624465665
1707,528150040,20,RL,94.0,13615,Pave,NA,1,HLS,0,Corner,1,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,5,3,PConc,5,3,4,1,0.0,1,0.0,1802.0,1803.0,GasA,5,Y,0,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,0,1,4,Attchd,2006.0,3,3.0,844.0,3,3,2,158,105,0,0,0,0,0,0,NA,0,6,2007,WD ,372000,12.826649133255284,7.496652438168283,6.738152494595957,7.497207223203318,6.236369590203704
2428,528228565,120,RL,43.0,3013,Pave,NA,0,Lvl,0,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,4,6,16.0,1,0.0,1346.0,1363.0,GasA,5,Y,0,1506,0,0,1506,0.0,0.0,2,0,2,1,4,6,0,1,4,Attchd,2005.0,3,2.0,441.0,3,3,2,142,20,0,0,0,0,0,0,NA,0,4,2006,WD ,213490,12.27134527214637,7.317212408359839,6.089044875446846,7.217443431696533,4.983606621708336
242,905453080,20,RL,44.0,17485,Pave,NA,2,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,4,3,PConc,4,3,4,6,1346.0,1,0.0,162.0,1509.0,GasA,5,Y,0,1508,0,0,1508,1.0,0.0,1,0,1,1,4,5,0,2,3,Attchd,2009.0,2,2.0,573.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,1,2010,Con,308030,12.637952459809789,7.318539548567902,6.35088571671474,7.319202458767849,4.574710978503383
1564,914453045,20,RL,69.05520046484602,23730,Pave,NA,2,Lvl,0,Inside,0,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,4,3,PConc,5,3,2,6,700.0,1,0.0,1140.0,1841.0,GasA,5,Y,0,2032,0,0,2032,1.0,0.0,3,0,3,1,4,7,0,0,0,Attchd,1996.0,3,3.0,787.0,3,3,2,0,46,192,0,0,0,0,0,NA,0,9,2008,WD ,300000,12.611537753638338,7.616775808698373,6.668228248417403,7.518064181233078,6.505784060128229
2613,535403150,20,RL,79.0,8910,Pave,NA,0,Lvl,0,Corner,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,2,5,655.0,1,0.0,0.0,656.0,GasA,5,Y,0,1194,0,0,1194,0.0,1.0,1,0,3,1,3,6,0,1,2,BuiltIn,1954.0,3,2.0,540.0,3,3,2,0,0,192,0,0,0,0,0,NA,0,7,2006,WD ,159500,11.979799201207037,7.085064293952548,6.29156913955832,6.486160788944089,0.0
2832,908188140,160,RM,24.0,2522,Pave,NA,0,Lvl,0,Inside,0,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,1,1,0.0,1,0.0,970.0,971.0,GasA,5,Y,0,970,739,0,1709,0.0,0.0,2,0,3,1,4,7,4,0,0,Detchd,2004.0,1,2.0,381.0,3,3,2,0,40,0,0,0,0,0,0,NA,0,4,2006,WD ,137500,11.831379196088763,7.443663683115591,5.942799375126701,6.878326468291325,3.9318256327243257
2459,528439030,20,RL,73.0,8688,Pave,NA,0,Lvl,0,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1616.0,1617.0,GasA,5,Y,0,1616,0,0,1616,0.0,0.0,2,0,3,1,4,7,0,0,0,Attchd,2005.0,2,3.0,835.0,3,3,2,208,59,0,0,0,0,0,0,NA,0,4,2006,WD ,232000,12.354492650648448,7.38770923908104,6.727431724850855,7.388327859577107,5.43372200355424
1360,903452025,30,RM,69.05520046484602,6291,Grvl,NA,1,Lvl,0,Inside,0,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,4,4,BrkTil,3,3,1,1,0.0,1,0.0,768.0,769.0,GasA,3,Y,0,768,0,0,768,0.0,0.0,1,0,1,1,3,4,0,0,0,Detchd,1930.0,1,2.0,441.0,3,3,0,0,0,84,0,0,0,0,0,NA,0,7,2008,WD ,93850,11.449453042014655,6.643789733147672,6.089044875446846,6.645090969505644,0.0
2723,905200380,30,RL,69.05520046484602,17529,Pave,NA,0,Lvl,0,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,872.0,873.0,GasA,2,N,2,872,0,0,872,0.0,0.0,1,0,2,1,2,5,3,1,4,Detchd,1924.0,1,1.0,323.0,2,2,0,0,0,116,0,0,0,0,0,NA,0,4,2006,WD ,105000,11.56171562913966,6.77078942390898,5.777652323222656,6.771935555839602,4.189654742026425
1350,903235100,30,RM,60.0,6324,Pave,NA,1,Lvl,0,Inside,0,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,520.0,521.0,GasA,2,N,0,520,0,0,520,0.0,0.0,1,0,1,1,2,4,0,0,0,Detchd,1920.0,1,1.0,241.0,2,3,2,49,0,87,0,0,0,0,0,NA,0,5,2008,WD ,68500,11.134589024250317,6.253828811575473,5.484796933490655,6.255750041753367,0.0
136,535106190,90,RL,80.0,11600,Pave,NA,0,Lvl,0,Corner,0,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,3,3,CBlock,3,3,1,3,443.0,1,0.0,662.0,1106.0,GasA,3,Y,1,1105,1169,0,2274,0.0,0.0,2,0,5,2,3,12,0,0,0,Detchd,1960.0,1,2.0,481.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,1,2010,WD ,154300,11.946654038351252,7.729295674310482,6.175867270105761,7.00850518208228,5.8916442118257715
2235,910201050,50,RM,50.0,7288,Pave,NA,0,Lvl,0,Inside,0,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3,1,1,1,0.0,1,0.0,936.0,937.0,GasA,5,Y,0,936,665,0,1601,0.0,0.0,2,0,3,1,3,6,0,0,0,NA,0.0,0,0.0,1.0,0,0,0,0,0,0,176,0,0,0,0,NA,0,9,2007,WD ,129850,11.774135217090894,7.3783837129967145,0.0,6.842683282238422,0.0
1993,902301130,70,RM,35.0,4571,Pave,Grvl,0,Lvl,0,Inside,0,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,168.0,1,0.0,448.0,617.0,GasA,5,Y,0,616,616,0,1232,0.0,0.0,1,0,3,1,3,6,0,0,0,Detchd,1920.0,1,2.0,481.0,2,2,2,280,0,143,0,0,0,0,0,NA,0,6,2007,WD ,114000,11.643953727376633,7.116394144093465,6.175867270105761,6.424869023905388,0.0
367,527214050,20,RL,63.0,17423,Pave,NA,1,Lvl,0,CulDSac,0,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,5,3,PConc,5,3,1,6,1904.0,1,0.0,312.0,2217.0,GasA,5,Y,0,2234,0,0,2234,1.0,0.0,2,0,1,1,5,9,0,1,4,Attchd,2009.0,3,3.0,1167.0,3,3,2,0,60,0,0,0,0,0,0,NA,0,7,2009,New,501837,13.1260306447518,7.711548979629146,7.062191632286556,7.7039102096163115,6.618738983517219
1309,902300215,50,RM,100.0,12665,Pave,Grvl,1,Lvl,0,Inside,0,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0.0,876.0,877.0,GasA,4,Y,0,876,540,0,1416,0.0,0.0,1,1,4,1,3,7,0,1,4,Detchd,1949.0,1,3.0,721.0,3,3,2,418,0,194,0,0,0,0,0,NA,0,6,2008,WD ,153900,11.94405831982697,7.255591274253665,6.580639137284949,6.776506992372183,0.0
402,527425110,20,RL,60.0,9000,Pave,NA,0,Lvl,0,FR2,0,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,240.0,1,0.0,624.0,865.0,GasA,4,Y,0,864,0,0,864,0.0,0.0,1,0,3,1,3,5,0,0,0,Detchd,1986.0,1,2.0,577.0,3,3,2,200,0,0,0,0,0,0,2,NA,0,7,2009,WD ,130000,11.77528972943772,6.761572768804055,6.3578422665081,6.762729506931879,0.0
1592,923203140,120,RM,32.0,4500,Pave,NA,0,Lvl,0,FR2,0,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,3,3,PConc,5,3,1,6,864.0,1,0.0,325.0,1190.0,GasA,5,Y,0,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,0,0,0,Attchd,1997.0,2,2.0,393.0,3,3,2,0,122,0,0,0,0,0,0,NA,0,4,2008,WD ,160500,11.986049221552207,7.080867896690782,5.973809611869261,7.081708586105575,5.288267030694535
2409,528186110,120,RL,48.0,6373,Pave,NA,0,Lvl,0,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,5,3,PConc,5,4,1,6,415.0,1,0.0,1251.0,1667.0,GasA,5,Y,0,1666,0,0,1666,1.0,0.0,2,0,2,1,4,6,0,1,4,Attchd,2006.0,2,2.0,576.0,3,3,2,228,75,0,0,0,0,0,0,NA,0,6,2006,New,310090,12.644617856906528,7.418180822726788,6.3561076606958915,7.418780882750794,6.35088571671474
539,531371050,20,RL,67.0,10083,Pave,NA,0,Lvl,0,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,833.0,1,0.0,343.0,1177.0,GasA,5,Y,0,1200,0,0,1200,1.0,0.0,2,0,2,1,4,5,0,0,0,Attchd,2003.0,2,2.0,556.0,3,3,2,0,41,0,0,0,0,0,0,NA,0,8,2009,WD ,184900,12.127570417375216,7.090076835776092,6.320768294250582,7.0707241072602764,0.0
1940,535327200,20,RL,70.0,13300,Pave,NA,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,3,377.0,1,0.0,551.0,929.0,GasA,3,Y,0,928,0,0,928,0.0,0.0,1,0,2,1,3,4,0,0,0,Attchd,1956.0,1,1.0,253.0,3,3,2,261,0,156,0,0,0,0,0,NA,0,6,2007,WD ,132000,11.790557201568507,6.833031732786201,5.53338948872752,6.834108738813838,0.0
588,534129370,20,RL,80.0,9600,Pave,NA,0,Lvl,0,Inside,0,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,3,CBlock,4,3,2,5,553.0,3,147.0,588.0,1289.0,GasA,3,Y,0,1336,0,0,1336,0.0,1.0,2,0,3,1,3,6,0,1,2,Attchd,1969.0,2,2.0,503.0,3,3,2,312,11,0,0,0,0,0,0,Shed,650,8,2009,WD ,163000,12.0015054797889,7.197435354096591,6.220590170099739,7.161622002939187,4.859812404361672
96,533210060,160,FV,30.0,3215,Pave,Pave,0,Lvl,0,Inside,0,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,4,3,PConc,4,3,3,6,280.0,1,0.0,320.0,601.0,GasA,5,Y,0,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,0,0,0,Detchd,2004.0,2,2.0,481.0,3,3,2,0,172,0,0,0,0,0,0,NA,0,4,2010,ConLD,155000,11.951180395901384,7.090076835776092,6.175867270105761,6.398594934535208,4.795790545596741
1187,534127210,80,RL,69.05520046484602,11104,Pave,NA,1,Lvl,0,Inside,0,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,6,828.0,1,0.0,599.0,1428.0,GasA,4,Y,0,1427,0,0,1427,0.0,1.0,2,0,4,1,3,7,0,0,0,Attchd,1969.0,2,2.0,517.0,3,3,2,0,0,0,0,216,0,0,0,NA,0,5,2008,WD ,183000,12.117241431823558,7.2633296174768365,6.248042874508429,7.2640301428995295,0.0
2154,907280090,60,RL,69.05520046484602,15295,Pave,NA,3,Lvl,0,Corner,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4,3,2,6,762.0,1,0.0,98.0,861.0,GasA,5,Y,0,1212,780,0,1992,1.0,0.0,2,1,3,1,4,7,2,2,3,Attchd,1996.0,2,2.0,609.0,3,3,2,225,32,0,0,0,0,0,0,NA,0,6,2007,WD ,211000,12.259613412458204,7.596894438144544,6.411818267709897,6.7580945044277305,5.541263545158426
